start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group
291294,295902,43,45,9.5,0.2001953125,Triplet Sixteenth,3
303582,351710,43,47,10.0,1.5,Dotted Quarter,3
334302,349150,1,71,11.0,0.400390625,Dotted Sixteenth,1
334302,349150,1,76,11.0,0.400390625,Dotted Sixteenth,1
334302,349150,1,52,11.0,0.400390625,Dotted Sixteenth,1
334302,349150,1,55,11.0,0.400390625,Dotted Sixteenth,1
334302,349150,1,59,11.0,0.400390625,Dotted Sixteenth,1
334302,349150,1,64,11.0,0.400390625,Dotted Sixteenth,1
334302,349150,1,67,11.0,0.400390625,Dotted Sixteenth,1
351710,365534,43,43,11.5,0.5,Eighth,3
365534,420318,43,40,12.0,2.0,Half,3
391133,405470,1,71,13.0,0.400390625,Dotted Sixteenth,1
391133,405470,1,64,13.0,0.400390625,Dotted Sixteenth,1
391133,405470,1,59,13.0,0.400390625,Dotted Sixteenth,1
391133,405470,1,55,13.0,0.400390625,Dotted Sixteenth,1
391133,405470,1,52,13.0,0.400390625,Dotted Sixteenth,1
391133,405470,1,79,13.0,0.400390625,Dotted Sixteenth,1
391133,405470,1,76,13.0,0.400390625,Dotted Sixteenth,1
391133,405470,1,67,13.0,0.400390625,Dotted Sixteenth,1
420318,487390,43,42,14.0,2.5,Half,3
445918,458718,1,66,15.0,0.400390625,Dotted Sixteenth,1
445918,458718,1,70,15.0,0.400390625,Dotted Sixteenth,1
445918,458718,1,73,15.0,0.400390625,Dotted Sixteenth,1
445918,458718,1,78,15.0,0.400390625,Dotted Sixteenth,1
445918,458718,1,54,15.0,0.400390625,Dotted Sixteenth,1
445918,458718,1,58,15.0,0.400390625,Dotted Sixteenth,1
445918,458718,1,61,15.0,0.400390625,Dotted Sixteenth,1
487390,492510,43,39,16.5,0.2001953125,Triplet Sixteenth,3
501725,506846,43,42,17.0,0.2001953125,Triplet Sixteenth,3
501725,512990,1,66,17.0,0.400390625,Dotted Sixteenth,1
501725,512990,1,54,17.0,0.400390625,Dotted Sixteenth,1
501725,512990,1,75,17.0,0.400390625,Dotted Sixteenth,1
501725,512990,1,71,17.0,0.400390625,Dotted Sixteenth,1
501725,512990,1,59,17.0,0.400390625,Dotted Sixteenth,1
501725,512990,1,63,17.0,0.400390625,Dotted Sixteenth,1
501725,512990,1,78,17.0,0.400390625,Dotted Sixteenth,1
517085,521694,43,47,17.5,0.2001953125,Triplet Sixteenth,3
533982,572382,43,51,18.0,1.5,Dotted Quarter,3
558046,569822,1,75,19.0,0.400390625,Dotted Sixteenth,1
558046,569822,1,66,19.0,0.400390625,Dotted Sixteenth,1
558046,569822,1,71,19.0,0.400390625,Dotted Sixteenth,1
558046,569822,1,54,19.0,0.400390625,Dotted Sixteenth,1
558046,569822,1,59,19.0,0.400390625,Dotted Sixteenth,1
558046,569822,1,63,19.0,0.400390625,Dotted Sixteenth,1
572382,584670,43,54,19.5,0.5,Eighth,3
584670,639966,43,54,20.0,2.0,Half,3
612830,626142,1,66,21.0,0.400390625,Dotted Sixteenth,1
612830,626142,1,71,21.0,0.400390625,Dotted Sixteenth,1
612830,626142,1,73,21.0,0.400390625,Dotted Sixteenth,1
612830,626142,1,54,21.0,0.400390625,Dotted Sixteenth,1
612830,626142,1,59,21.0,0.400390625,Dotted Sixteenth,1
612830,626142,1,61,21.0,0.400390625,Dotted Sixteenth,1
639966,702942,43,42,22.0,2.0,Half,3
669662,683998,1,66,23.0,0.400390625,Dotted Sixteenth,1
669662,683998,1,54,23.0,0.400390625,Dotted Sixteenth,1
669662,683998,1,58,23.0,0.400390625,Dotted Sixteenth,1
669662,683998,1,61,23.0,0.400390625,Dotted Sixteenth,1
669662,683998,1,70,23.0,0.400390625,Dotted Sixteenth,1
669662,683998,1,73,23.0,0.400390625,Dotted Sixteenth,1
702942,753630,43,55,24.0,2.0,Half,3
728542,739806,1,64,25.0,0.400390625,Dotted Sixteenth,1
728542,739806,1,73,25.0,0.400390625,Dotted Sixteenth,1
728542,739806,1,76,25.0,0.400390625,Dotted Sixteenth,1
728542,739806,1,52,25.0,0.400390625,Dotted Sixteenth,1
728542,739806,1,59,25.0,0.400390625,Dotted Sixteenth,1
728542,739806,1,61,25.0,0.400390625,Dotted Sixteenth,1
728542,739806,1,71,25.0,0.400390625,Dotted Sixteenth,1
753630,801246,43,42,26.0,1.5,Dotted Quarter,3
782302,798685,1,66,27.0,0.400390625,Dotted Sixteenth,1
782302,798685,1,61,27.0,0.400390625,Dotted Sixteenth,1
782302,798685,1,58,27.0,0.400390625,Dotted Sixteenth,1
782302,798685,1,54,27.0,0.400390625,Dotted Sixteenth,1
782302,798685,1,73,27.0,0.400390625,Dotted Sixteenth,1
782302,798685,1,70,27.0,0.400390625,Dotted Sixteenth,1
801246,807390,43,44,27.5,0.25,Sixteenth,3
807390,813022,43,46,27.75,0.25,Sixteenth,3
813022,881118,43,47,28.0,2.0,Half,3
853470,866270,1,75,29.0,0.400390625,Dotted Sixteenth,1
853470,866270,1,54,29.0,0.400390625,Dotted Sixteenth,1
853470,866270,1,71,29.0,0.400390625,Dotted Sixteenth,1
853470,866270,1,63,29.0,0.400390625,Dotted Sixteenth,1
853470,866270,1,66,29.0,0.400390625,Dotted Sixteenth,1
853470,866270,1,59,29.0,0.400390625,Dotted Sixteenth,1
908254,919518,1,66,31.0,0.400390625,Dotted Sixteenth,1
908254,919518,1,63,31.0,0.400390625,Dotted Sixteenth,1
908254,919518,1,71,31.0,0.400390625,Dotted Sixteenth,1
908254,919518,1,47,31.0,0.400390625,Dotted Sixteenth,1
908254,919518,1,59,31.0,0.400390625,Dotted Sixteenth,1
939486,995294,43,60,32.0,2.0,Half,3
969694,982494,1,64,33.0,0.400390625,Dotted Sixteenth,1
969694,982494,1,59,33.0,0.400390625,Dotted Sixteenth,1
969694,982494,1,72,33.0,0.400390625,Dotted Sixteenth,1
969694,982494,1,67,33.0,0.400390625,Dotted Sixteenth,1
995294,1035742,43,62,34.0,1.5,Dotted Quarter,3
1022429,1033182,1,64,35.0,0.400390625,Dotted Sixteenth,1
1022429,1033182,1,57,35.0,0.400390625,Dotted Sixteenth,1
1022429,1033182,1,72,35.0,0.400390625,Dotted Sixteenth,1
1022429,1033182,1,67,35.0,0.400390625,Dotted Sixteenth,1
1035742,1048542,43,64,35.5,0.5,Eighth,3
1048542,1157086,43,62,36.0,4.0,Whole,3
1080286,1092574,1,60,37.0,0.400390625,Dotted Sixteenth,1
1080286,1092574,1,74,37.0,0.400390625,Dotted Sixteenth,1
1080286,1092574,1,69,37.0,0.400390625,Dotted Sixteenth,1
1080286,1092574,1,66,37.0,0.400390625,Dotted Sixteenth,1
1080286,1092574,1,62,37.0,0.400390625,Dotted Sixteenth,1
1130974,1143262,1,74,39.0,0.400390625,Dotted Sixteenth,1
1130974,1143262,1,62,39.0,0.400390625,Dotted Sixteenth,1
1130974,1143262,1,67,39.0,0.400390625,Dotted Sixteenth,1
1130974,1143262,1,59,39.0,0.400390625,Dotted Sixteenth,1
1157086,1213918,43,60,40.0,2.0,Half,3
1186270,1197022,1,59,41.0,0.400390625,Dotted Sixteenth,1
1186270,1197022,1,64,41.0,0.400390625,Dotted Sixteenth,1
1186270,1197022,1,67,41.0,0.400390625,Dotted Sixteenth,1
1186270,1197022,1,72,41.0,0.400390625,Dotted Sixteenth,1
1213918,1220574,43,62,42.0,0.2666015625,Sixteenth,3
1229790,1236446,43,64,42.6669921875,0.2666015625,Sixteenth,3
1237982,1248734,1,72,43.0,0.400390625,Dotted Sixteenth,1
1237982,1248734,1,57,43.0,0.400390625,Dotted Sixteenth,1
1237982,1248734,1,69,43.0,0.400390625,Dotted Sixteenth,1
1237982,1248734,1,64,43.0,0.400390625,Dotted Sixteenth,1
1246686,1255902,43,66,43.3330078125,0.2666015625,Sixteenth,3
1268190,1292766,43,64,44.0,1.0,Quarter,3
1292766,1305566,1,69,45.0,0.400390625,Dotted Sixteenth,1
1292766,1305566,1,60,45.0,0.400390625,Dotted Sixteenth,1
1292766,1305566,1,62,45.0,0.400390625,Dotted Sixteenth,1
1292766,1305566,1,66,45.0,0.400390625,Dotted Sixteenth,1
1292766,1375710,43,62,45.0,3.0,Dotted Half,3
1292766,1305566,1,74,45.0,0.400390625,Dotted Sixteenth,1
1348062,1359326,1,62,47.0,0.400390625,Dotted Sixteenth,1
1348062,1359326,1,59,47.0,0.400390625,Dotted Sixteenth,1
1348062,1359326,1,74,47.0,0.400390625,Dotted Sixteenth,1
1348062,1359326,1,67,47.0,0.400390625,Dotted Sixteenth,1
1375710,1424350,43,64,48.0,2.0,Half,3
1399262,1410526,1,67,49.0,0.400390625,Dotted Sixteenth,1
1399262,1410526,1,64,49.0,0.400390625,Dotted Sixteenth,1
1399262,1410526,1,59,49.0,0.400390625,Dotted Sixteenth,1
1399262,1410526,1,72,49.0,0.400390625,Dotted Sixteenth,1
1424350,1463261,43,66,50.0,1.5,Dotted Quarter,3
1451485,1460702,1,57,51.0,0.400390625,Dotted Sixteenth,1
1451485,1460702,1,64,51.0,0.400390625,Dotted Sixteenth,1
1451485,1460702,1,69,51.0,0.400390625,Dotted Sixteenth,1
1451485,1460702,1,72,51.0,0.400390625,Dotted Sixteenth,1
1463261,1477598,43,67,51.5,0.5,Eighth,3
1477598,1529821,43,66,52.0,2.0,Half,3
1501662,1514974,1,60,53.0,0.400390625,Dotted Sixteenth,1
1501662,1514974,1,74,53.0,0.400390625,Dotted Sixteenth,1
1501662,1514974,1,69,53.0,0.400390625,Dotted Sixteenth,1
1501662,1514974,1,66,53.0,0.400390625,Dotted Sixteenth,1
1529821,1564638,43,67,54.0,1.5,Dotted Quarter,3
1552862,1562078,1,66,55.0,0.400390625,Dotted Sixteenth,1
1552862,1562078,1,59,55.0,0.400390625,Dotted Sixteenth,1
1552862,1562078,1,74,55.0,0.400390625,Dotted Sixteenth,1
1552862,1562078,1,71,55.0,0.400390625,Dotted Sixteenth,1
1564638,1575390,43,69,55.5,0.5,Eighth,3
1575390,1627614,43,67,56.0,2.0,Half,3
1604574,1612766,1,62,57.0,0.400390625,Dotted Sixteenth,1
1604574,1612766,1,76,57.0,0.400390625,Dotted Sixteenth,1
1604574,1612766,1,71,57.0,0.400390625,Dotted Sixteenth,1
1604574,1612766,1,67,57.0,0.400390625,Dotted Sixteenth,1
1627614,1667038,43,69,58.0,1.5,Dotted Quarter,3
1654238,1664477,1,69,59.0,0.400390625,Dotted Sixteenth,1
1654238,1664477,1,72,59.0,0.400390625,Dotted Sixteenth,1
1654238,1664477,1,76,59.0,0.400390625,Dotted Sixteenth,1
1654238,1664477,1,60,59.0,0.400390625,Dotted Sixteenth,1
1667038,1679838,43,71,59.5,0.5,Eighth,3
1679838,1739742,43,72,60.0,2.0,Half,3
1711070,1723358,1,69,61.0,0.400390625,Dotted Sixteenth,1
1711070,1723358,1,66,61.0,0.400390625,Dotted Sixteenth,1
1711070,1723358,1,81,61.0,0.400390625,Dotted Sixteenth,1
1711070,1723358,1,72,61.0,0.400390625,Dotted Sixteenth,1
1739742,1799646,43,72,62.0,2.0,Half,3
1766878,1779678,1,72,63.0,0.400390625,Dotted Sixteenth,1
1766878,1779678,1,67,63.0,0.400390625,Dotted Sixteenth,1
1766878,1779678,1,64,63.0,0.400390625,Dotted Sixteenth,1
1766878,1779678,1,84,63.0,0.400390625,Dotted Sixteenth,1
1766878,1779678,1,79,63.0,0.400390625,Dotted Sixteenth,1
1799646,1899485,43,72,64.0,3.0,Dotted Half,3
1829342,1839582,1,78,64.625,0.375,Dotted Sixteenth,1
1833438,1839582,1,63,64.75,0.25,Sixteenth,1
1833438,1839582,1,81,64.75,0.25,Sixteenth,1
1836510,1839582,1,66,64.875,0.125,Thirty Second,1
1839582,1960414,1,72,65.0,4.0,Whole,1
1839582,1960414,1,78,65.0,4.0,Whole,1
1839582,1960414,1,81,65.0,4.0,Whole,1
1839582,1960414,1,84,65.0,4.0,Whole,1
1839582,1960414,1,90,65.0,4.0,Whole,1
1839582,1960414,1,63,65.0,4.0,Whole,1
1839582,1960414,1,66,65.0,4.0,Whole,1
1839582,1960414,1,69,65.0,4.0,Whole,1
1899485,1935838,43,69,67.0,1.0,Quarter,3
1935838,1960414,43,67,68.0,1.0,Quarter,3
1960414,1984990,43,66,69.0,1.0,Quarter,3
1984990,2009054,43,69,70.0,1.0,Quarter,3
2009054,2034142,43,66,71.0,1.0,Quarter,3
2034142,2059230,43,64,72.0,1.0,Quarter,3
2059230,2081758,43,63,73.0,1.0,Quarter,3
2081758,2106334,43,66,74.0,1.0,Quarter,3
2106334,2130910,43,63,75.0,1.0,Quarter,3
2130910,2156510,43,62,76.0,1.0,Quarter,3
2156510,2180574,43,60,77.0,1.0,Quarter,3
2180574,2204126,43,59,78.0,1.0,Quarter,3
2204126,2231262,43,57,79.0,1.0,Quarter,3
2231262,2275806,1,76,80.0,2.0,Half,1
2231262,2253278,43,57,80.0,1.0,Quarter,3
2231262,2275806,1,64,80.0,2.0,Half,1
2253278,2275806,43,55,81.0,1.0,Quarter,3
2275806,2310622,1,67,82.0,1.5,Dotted Quarter,1
2275806,2310622,1,79,82.0,1.5,Dotted Quarter,1
2275806,2300382,43,54,82.0,1.0,Quarter,3
2300382,2322398,43,52,83.0,1.0,Quarter,3
2310622,2322398,1,83,83.5,0.5,Eighth,1
2310622,2322398,1,71,83.5,0.5,Eighth,1
2322398,2346462,1,66,84.0,1.0,Quarter,1
2322398,2371038,1,76,84.0,2.0,Half,1
2322398,2371038,1,84,84.0,2.0,Half,1
2322398,2371038,1,64,84.0,2.0,Half,1
2322398,2371038,1,72,84.0,2.0,Half,1
2322398,2338782,43,57,84.0,0.6669921875,Dotted Eighth,3
2338782,2354654,43,55,84.6669921875,0.666015625,Dotted Eighth,3
2346462,2395614,1,69,85.0,2.0,Half,1
2354654,2371038,43,54,85.3330078125,0.6669921875,Dotted Eighth,3
2371038,2415582,1,71,86.0,2.0,Half,1
2371038,2415582,1,64,86.0,2.0,Half,1
2371038,2415582,1,83,86.0,2.0,Half,1
2371038,2415582,1,76,86.0,2.0,Half,1
2371038,2387422,43,55,86.0,0.6669921875,Dotted Eighth,3
2387422,2403294,43,51,86.6669921875,0.666015625,Dotted Eighth,3
2395614,2415582,1,67,87.0,1.0,Quarter,1
2403294,2415582,43,52,87.3330078125,0.6669921875,Dotted Eighth,3
2415582,2440670,43,48,88.0,1.0,Quarter,3
2415582,2428382,1,81,88.0,0.5,Eighth,1
2415582,2428382,1,69,88.0,0.5,Eighth,1
2415582,2512862,1,76,88.0,4.0,Whole,1
2415582,2512862,1,64,88.0,4.0,Whole,1
2428382,2434526,1,83,88.5,0.25,Sixteenth,1
2428382,2434526,1,71,88.5,0.25,Sixteenth,1
2434526,2440670,1,69,88.75,0.25,Sixteenth,1
2434526,2440670,1,81,88.75,0.25,Sixteenth,1
2440670,2451934,1,79,89.0,0.5,Eighth,1
2440670,2464734,43,47,89.0,1.0,Quarter,3
2440670,2451934,1,67,89.0,0.5,Eighth,1
2451934,2464734,1,69,89.5,0.5,Eighth,1
2451934,2464734,1,81,89.5,0.5,Eighth,1
2464734,2501598,1,83,90.0,1.5,Dotted Quarter,1
2464734,2501598,1,71,90.0,1.5,Dotted Quarter,1
2464734,2488286,43,43,90.0,1.0,Quarter,3
2488286,2512862,43,40,91.0,1.0,Quarter,3
2501598,2512862,1,67,91.5,0.5,Eighth,1
2501598,2512862,1,79,91.5,0.5,Eighth,1
2512862,2563550,1,55,92.0,2.0,Half,1
2512862,2563550,1,76,92.0,2.0,Half,1
2512862,2563550,1,67,92.0,2.0,Half,1
2512862,2563550,1,64,92.0,2.0,Half,1
2512862,2529246,43,48,92.0,0.6669921875,Dotted Eighth,3
2529246,2546654,43,47,92.6669921875,0.666015625,Dotted Eighth,3
2546654,2563550,43,45,93.3330078125,0.6669921875,Dotted Eighth,3
2563550,2623966,1,55,94.0,2.5,Half,1
2563550,2623966,1,65,94.0,2.5,Half,1
2563550,2577374,43,47,94.0,0.6669921875,Dotted Eighth,3
2563550,2623966,1,67,94.0,2.5,Half,1
2563550,2623966,1,74,94.0,2.5,Half,1
2563550,2623966,1,77,94.0,2.5,Half,1
2563550,2623966,1,62,94.0,2.5,Half,1
2577374,2593246,43,42,94.6669921875,0.666015625,Dotted Eighth,3
2593246,2612702,43,43,95.3330078125,0.6669921875,Dotted Eighth,3
2612702,2652638,43,43,96.0,2.0,Half,3
2612702,2623966,1,71,96.0,0.5,Eighth,1
2623966,2633182,1,74,96.5,0.5,Eighth,1
2623966,2633182,1,62,96.5,0.5,Eighth,1
2633182,2644446,1,65,97.0,0.5,Eighth,1
2633182,2644446,1,77,97.0,0.5,Eighth,1
2644446,2652638,1,83,97.5,0.5,Eighth,1
2644446,2652638,1,71,97.5,0.5,Eighth,1
2652638,2688478,1,74,98.0,1.5,Dotted Quarter,1
2652638,2688478,1,86,98.0,1.5,Dotted Quarter,1
2676190,2703326,1,55,99.0,1.0,Quarter,1
2676190,2703326,43,43,99.0,1.0,Quarter,3
2676190,2703326,1,53,99.0,1.0,Quarter,1
2676190,2703326,1,59,99.0,1.0,Quarter,1
2676190,2703326,1,62,99.0,1.0,Quarter,1
2688478,2703326,1,79,99.5,0.5,Eighth,1
2688478,2703326,1,91,99.5,0.5,Eighth,1
2703326,2794462,1,64,100.0,4.0,Whole,1
2703326,2748382,1,79,100.0,2.0,Half,1
2703326,2748382,1,91,100.0,2.0,Half,1
2703326,2794462,1,52,100.0,4.0,Whole,1
2703326,2794462,1,55,100.0,4.0,Whole,1
2703326,2794462,1,60,100.0,4.0,Whole,1
2713054,2724318,43,36,100.5,0.5,Eighth,3
2724318,2736094,43,43,101.0,0.5,Eighth,3
2736094,2748382,43,48,101.5,0.5,Eighth,3
2748382,2794462,1,67,102.0,2.0,Half,1
2748382,2794462,1,79,102.0,2.0,Half,1
2748382,2781662,43,52,102.0,1.5,Dotted Quarter,3
2781662,2794462,43,70,103.5,0.5,Eighth,3
2794462,2836446,43,70,104.0,2.0,Half,3
2794462,2804190,1,36,104.0,0.5,Eighth,1
2804190,2816478,1,64,104.5,0.5,Eighth,1
2804190,2816478,1,43,104.5,0.5,Eighth,1
2816478,2825182,1,48,105.0,0.5,Eighth,1
2816478,2825182,1,67,105.0,0.5,Eighth,1
2825182,2836446,1,72,105.5,0.5,Eighth,1
2825182,2836446,1,52,105.5,0.5,Eighth,1
2836446,2856414,1,55,106.0,1.0,Quarter,1
2836446,2867166,1,76,106.0,1.5,Dotted Quarter,1
2836446,2877406,43,58,106.0,2.0,Half,3
2856414,2877406,1,48,107.0,1.0,Quarter,1
2856414,2877406,1,60,107.0,1.0,Quarter,1
2867166,2877406,1,81,107.5,0.5,Eighth,1
2867166,2877406,1,65,107.5,0.5,Eighth,1
2867166,2877406,1,77,107.5,0.5,Eighth,1
2877406,2923486,1,60,108.0,2.0,Half,1
2877406,2923486,1,48,108.0,2.0,Half,1
2877406,2923486,1,53,108.0,2.0,Half,1
2877406,2923486,1,57,108.0,2.0,Half,1
2877406,2923486,1,69,108.0,2.0,Half,1
2877406,2923486,1,77,108.0,2.0,Half,1
2877406,2923486,1,81,108.0,2.0,Half,1
2888158,2898910,43,41,108.5,0.5,Eighth,3
2898910,2910686,43,48,109.0,0.5,Eighth,3
2910686,2923486,43,53,109.5,0.5,Eighth,3
2923486,2967006,1,65,110.0,2.0,Half,1
2923486,2955742,43,57,110.0,1.5,Dotted Quarter,3
2923486,2967006,1,69,110.0,2.0,Half,1
2944990,2967006,1,41,111.0,1.0,Quarter,1
2955742,2967006,43,72,111.5,0.5,Eighth,3
2967006,3013598,43,72,112.0,2.0,Half,3
2967006,2979294,1,33,112.0,0.5,Eighth,1
2979294,2990558,1,45,112.5,0.5,Eighth,1
2979294,2990558,1,57,112.5,0.5,Eighth,1
2990558,3001822,1,48,113.0,0.5,Eighth,1
2990558,3001822,1,60,113.0,0.5,Eighth,1
3001822,3013598,1,65,113.5,0.5,Eighth,1
3001822,3013598,1,53,113.5,0.5,Eighth,1
3013598,3024350,1,69,114.0,0.5,Eighth,1
3013598,3024350,1,57,114.0,0.5,Eighth,1
3013598,3061214,43,60,114.0,2.0,Half,3
3024350,3037150,1,72,114.5,0.5,Eighth,1
3024350,3037150,1,60,114.5,0.5,Eighth,1
3037150,3049438,1,77,115.0,0.5,Eighth,1
3037150,3049438,1,65,115.0,0.5,Eighth,1
3061214,3125726,43,47,116.0,3.0,Dotted Half,3
3061214,3072990,1,35,116.0,0.5,Eighth,1
3072990,3085278,1,59,116.5,0.5,Eighth,1
3072990,3085278,1,47,116.5,0.5,Eighth,1
3085278,3093470,1,52,117.0,0.5,Eighth,1
3085278,3093470,1,64,117.0,0.5,Eighth,1
3093470,3106270,1,67,117.5,0.5,Eighth,1
3093470,3106270,1,55,117.5,0.5,Eighth,1
3106270,3115998,1,71,118.0,0.5,Eighth,1
3106270,3115998,1,59,118.0,0.5,Eighth,1
3115998,3125726,1,76,118.5,0.5,Eighth,1
3115998,3125726,1,64,118.5,0.5,Eighth,1
3125726,3136990,43,49,119.0,0.5,Eighth,3
3125726,3136990,1,81,119.0,0.5,Eighth,1
3125726,3136990,1,69,119.0,0.5,Eighth,1
3125726,3147742,1,71,119.0,1.0,Quarter,1
3125726,3147742,1,59,119.0,1.0,Quarter,1
3136990,3147742,1,66,119.5,0.5,Eighth,1
3136990,3147742,43,51,119.5,0.5,Eighth,3
3136990,3147742,1,78,119.5,0.5,Eighth,1
3147742,3170782,43,52,120.0,1.0,Quarter,3
3147742,3160541,1,71,120.0,0.5,Eighth,1
3147742,3160541,1,79,120.0,0.5,Eighth,1
3147742,3160541,1,59,120.0,0.5,Eighth,1
3160541,3170782,1,55,120.5,0.5,Eighth,1
3170782,3214302,43,47,121.0,2.0,Half,3
3170782,3184094,1,59,121.0,0.5,Eighth,1
3170782,3184094,1,71,121.0,0.5,Eighth,1
3184094,3190750,1,76,121.5,0.5,Eighth,1
3184094,3190750,1,64,121.5,0.5,Eighth,1
3190750,3203550,1,79,122.0,0.5,Eighth,1
3190750,3203550,1,67,122.0,0.5,Eighth,1
3203550,3214302,1,83,122.5,0.5,Eighth,1
3203550,3214302,1,71,122.5,0.5,Eighth,1
3214302,3228638,1,85,123.0,0.5,Eighth,1
3214302,3228638,43,45,123.0,0.5,Eighth,3
3214302,3228638,1,73,123.0,0.5,Eighth,1
3214302,3240926,1,81,123.0,1.0,Quarter,1
3214302,3240926,1,69,123.0,1.0,Quarter,1
3228638,3240926,1,75,123.5,0.5,Eighth,1
3228638,3240926,43,42,123.5,0.5,Eighth,3
3228638,3240926,1,87,123.5,0.5,Eighth,1
3240926,3264478,1,76,124.0,1.0,Quarter,1
3240926,3264478,1,67,124.0,1.0,Quarter,1
3240926,3264478,1,88,124.0,1.0,Quarter,1
3240926,3339230,43,40,124.0,4.0,Whole,3
3240926,3264478,1,79,124.0,1.0,Quarter,1
3289566,3386846,1,76,126.0,4.0,Whole,1
3289566,3386846,1,79,126.0,4.0,Whole,1
3289566,3386846,1,88,126.0,4.0,Whole,1
3289566,3386846,1,55,126.0,4.0,Whole,1
3289566,3386846,1,64,126.0,4.0,Whole,1
3289566,3386846,1,67,126.0,4.0,Whole,1
3339230,3447774,43,43,128.0,4.0,Whole,3
3386846,3447774,1,65,130.0,2.0,Half,1
3386846,3401182,1,86,130.0,0.400390625,Dotted Sixteenth,1
3386846,3447774,1,74,130.0,2.0,Half,1
3386846,3447774,1,77,130.0,2.0,Half,1
3386846,3447774,1,55,130.0,2.0,Half,1
3386846,3447774,1,62,130.0,2.0,Half,1
3415518,3426270,1,83,131.0,0.400390625,Dotted Sixteenth,1
3447774,3474398,1,60,132.0,1.0,Quarter,1
3447774,3458014,1,72,132.0,0.3330078125,Triplet,1
3447774,3458014,1,84,132.0,0.3330078125,Triplet,1
3447774,3498462,43,36,132.0,2.0,Half,3
3447774,3474398,1,64,132.0,1.0,Quarter,1
3458014,3466206,1,76,132.333007812,0.333984375,Triplet,1
3466206,3474398,1,84,132.666992188,0.3330078125,Triplet,1
3474398,3483614,1,79,133.0,0.3330078125,Triplet,1
3474398,3498462,1,64,133.0,1.0,Quarter,1
3474398,3498462,1,67,133.0,1.0,Quarter,1
3483614,3490781,1,76,133.333007812,0.333984375,Triplet,1
3490781,3498462,1,79,133.666992188,0.3330078125,Triplet,1
3498462,3533278,43,40,134.0,1.5,Dotted Quarter,3
3498462,3507166,1,77,134.0,0.3330078125,Triplet,1
3498462,3520478,1,62,134.0,1.0,Quarter,1
3498462,3520478,1,65,134.0,1.0,Quarter,1
3507166,3513309,1,74,134.333007812,0.333984375,Triplet,1
3513309,3520478,1,77,134.666992188,0.3330078125,Triplet,1
3520478,3529181,1,76,135.0,0.3330078125,Triplet,1
3520478,3549150,1,60,135.0,1.0,Quarter,1
3520478,3549150,1,64,135.0,1.0,Quarter,1
