start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group
691678,706525,1,78,44.025,1.0,Eighth,1
706525,798685,1,64,45.0,6.0,Dotted Half,1
706525,727518,1,80,45.025,1.0,Eighth,1
727518,739294,1,73,46.025,1.0,Eighth,1
739294,754654,1,76,47.025,1.0,Eighth,1
754141,1007070,1,54,48.0,17.0,Unknown,1
754654,768478,1,66,48.025,1.0,Eighth,1
768478,784350,1,70,49.025,1.0,Eighth,1
784350,798685,1,73,50.025,1.0,Eighth,1
798685,904158,1,63,51.0,7.0,Dotted Half,1
798685,814558,1,78,51.025,1.0,Eighth,1
814558,826845,1,76,52.025,1.0,Eighth,1
826845,842718,1,78,53.025,1.0,Eighth,1
842718,860125,1,68,54.025,1.0,Eighth,1
860125,871902,1,71,55.025,1.0,Eighth,1
871902,883166,1,75,56.025,1.0,Eighth,1
883166,937950,1,76,57.025,3.0,Dotted Quarter,1
904158,916958,1,61,58.0,1.0,Eighth,1
916958,937950,1,59,59.0,1.0,Eighth,1
937950,1067998,1,58,60.0,9.0,Whole,1
937950,953822,1,66,60.025,1.0,Eighth,1
953822,964062,1,70,61.025,1.0,Eighth,1
964062,980958,1,73,62.025,1.0,Eighth,1
980958,992734,1,76,63.025,1.0,Eighth,1
992734,1007070,1,75,64.025,1.0,Eighth,1
1007070,1023454,1,49,65.0,1.0,Eighth,1
1007070,1023454,1,76,65.025,1.0,Eighth,1
1023454,1085406,1,50,66.0,4.0,Half,1
1023454,1041374,1,66,66.025,1.0,Eighth,1
1041374,1057758,1,70,67.025,1.0,Eighth,1
1057758,1068510,1,73,68.025,1.0,Eighth,1
1067998,1130462,1,59,69.0,4.0,Half,1
1068510,1130462,1,74,69.025,4.0,Half,1
1085406,1100254,1,52,70.0,1.0,Eighth,1
1100254,1116126,1,54,71.0,1.0,Eighth,1
1116126,1204702,1,55,72.0,6.0,Dotted Half,1
1130462,1144798,1,61,73.0,1.0,Eighth,1
1130462,1144798,1,76,73.025,1.0,Eighth,1
1144798,1161694,1,62,74.0,1.0,Eighth,1
1144798,1162206,1,74,74.025,1.0,Eighth,1
1161694,1272286,1,64,75.0,7.0,Dotted Half,1
1162206,1177054,1,73,75.025,1.0,Eighth,1
1177054,1190878,1,74,76.025,1.0,Eighth,1
1190878,1204702,1,71,77.025,1.0,Eighth,1
1204702,1272286,1,54,78.0,4.0,Half,1
1204702,1207262,1,70,78.025,0.275,Thirty Second,1
1207262,1210846,1,71,78.275,0.275,Thirty Second,1
1210846,1220574,1,70,78.525,0.5,Sixteenth,1
1220574,1239518,1,68,79.025,1.0,Eighth,1
1239518,1257950,1,66,80.025,1.0,Eighth,1
1257950,1272798,1,79,81.025,1.0,Eighth,1
1272286,1283038,1,63,82.0,1.0,Eighth,1
1272286,1283038,1,56,82.0,1.0,Eighth,1
1272798,1283550,1,78,82.025,1.0,Eighth,1
1283038,1299934,1,58,83.0,1.0,Eighth,1
1283038,1299934,1,61,83.0,1.0,Eighth,1
1283550,1300446,1,77,83.025,1.0,Eighth,1
1299934,1360350,1,59,84.0,4.0,Half,1
1300446,1314782,1,76,84.025,1.0,Eighth,1
1314782,1329630,1,75,85.025,1.0,Eighth,1
1329630,1344478,1,53,86.0,1.0,Eighth,1
1329630,1344478,1,74,86.025,1.0,Eighth,1
1344478,1391070,1,54,87.0,3.0,Dotted Quarter,1
1344478,1353182,1,73,87.025,0.5,Sixteenth,1
1353182,1360350,1,75,87.525,0.5,Sixteenth,1
1360350,1375198,1,58,88.0,1.0,Eighth,1
1360350,1375710,1,76,88.025,1.0,Eighth,1
1375198,1391070,1,64,89.0,1.0,Eighth,1
1375710,1391582,1,70,89.025,1.0,Eighth,1
1391070,1482718,1,63,90.0,6.0,Dotted Half,1
1391070,1406942,1,47,90.0,1.0,Eighth,1
1391582,1497054,1,71,90.025,7.0,Dotted Half,1
1406942,1422814,1,51,91.0,1.0,Eighth,1
1422814,1437662,1,54,92.0,1.0,Eighth,1
1437662,1451997,1,59,93.0,1.0,Eighth,1
1451997,1466334,1,57,94.0,1.0,Eighth,1
1466334,1482718,1,59,95.0,1.0,Eighth,1
1482718,1544670,1,56,96.0,4.0,Half,1
1497054,1508830,1,75,97.025,1.0,Eighth,1
1508830,1529310,1,78,98.025,1.0,Eighth,1
1529310,1544670,1,83,99.025,1.0,Eighth,1
1544670,1556958,1,54,100.0,1.0,Eighth,1
1544670,1556958,1,81,100.025,1.0,Eighth,1
1556958,1571806,1,56,101.0,1.0,Eighth,1
1556958,1571806,1,83,101.025,1.0,Eighth,1
1571806,1662942,1,53,102.0,6.0,Dotted Half,1
1571806,1587166,1,73,102.025,1.0,Eighth,1
1586654,1602014,1,56,103.0,1.0,Eighth,1
1587166,1602525,1,77,103.025,1.0,Eighth,1
1602014,1617886,1,59,104.0,1.0,Eighth,1
1602525,1618910,1,80,104.025,1.0,Eighth,1
1617886,1631710,1,62,105.0,1.0,Eighth,1
1618910,1676254,1,83,105.025,4.0,Half,1
1631710,1643998,1,59,106.0,1.0,Eighth,1
1643998,1708510,1,61,107.0,4.0,Half,1
1662942,1708510,1,54,108.0,3.0,Dotted Quarter,1
1676254,1696734,1,80,109.025,1.0,Eighth,1
1696734,1723870,1,81,110.025,2.0,Quarter,1
1708510,1753054,1,59,111.0,3.0,Dotted Quarter,1
1708510,1753054,1,50,111.0,3.0,Dotted Quarter,1
1723870,1738206,1,78,112.025,1.0,Eighth,1
1738206,1768926,1,80,113.025,2.0,Quarter,1
1753054,1800670,1,60,114.0,3.0,Dotted Quarter,1
1753054,1800670,1,51,114.0,3.0,Dotted Quarter,1
1768926,1780702,1,77,115.025,1.0,Eighth,1
1780702,1800670,1,78,116.025,1.0,Eighth,1
1800670,1849310,1,61,117.0,3.0,Dotted Quarter,1
1800670,1849310,1,49,117.0,3.0,Dotted Quarter,1
1800670,1805790,1,77,117.025,0.5,Sixteenth,1
1805790,1813470,1,78,117.525,0.5,Sixteenth,1
1813470,1840606,1,80,118.025,1.0,Eighth,1
1840606,1849822,1,73,119.025,1.0,Eighth,1
1849310,2027997,1,47,120.0,12.0,Unknown,1
1849822,1998814,1,74,120.025,9.91666666667,Unknown,1
1867230,1881566,1,71,121.0,1.0,Eighth,1
1867230,1881566,1,50,121.0,1.0,Eighth,1
1881566,1892830,1,68,122.0,1.0,Eighth,1
1881566,1892830,1,53,122.0,1.0,Eighth,1
1892830,1910749,1,56,123.0,1.0,Eighth,1
1892830,1910749,1,65,123.0,1.0,Eighth,1
1910749,1927133,1,68,124.0,1.0,Eighth,1
1910749,1927133,1,59,124.0,1.0,Eighth,1
1927133,1939934,1,66,125.0,1.0,Eighth,1
1927133,1939934,1,57,125.0,1.0,Eighth,1
1939934,1954782,1,68,126.0,1.0,Eighth,1
1939934,1954782,1,59,126.0,1.0,Eighth,1
1954782,1970142,1,56,127.0,1.0,Eighth,1
1954782,1970142,1,71,127.0,1.0,Eighth,1
1970142,1986014,1,69,128.0,1.0,Eighth,1
1970142,1986014,1,54,128.0,1.0,Eighth,1
1986014,2047454,1,71,129.0,4.0,Half,1
1986014,1992670,1,56,129.0,0.5,Sixteenth,1
1992670,1999326,1,57,129.5,0.5,Sixteenth,1
1999326,2015198,1,59,130.0,1.0,Eighth,1
2000350,2015710,1,74,130.05,1.0,Eighth,1
2015198,2027997,1,52,131.0,1.0,Eighth,1
2015710,2025438,1,73,131.05,0.916666666667,Eighth,1
2027997,2079198,1,54,132.0,3.0,Dotted Quarter,1
2031070,2096094,1,73,132.075,4.0,Half,1
2047454,2062302,1,69,133.0,1.0,Eighth,1
2062302,2079198,1,68,134.0,1.0,Eighth,1
2079198,2123230,1,45,135.0,3.0,Dotted Quarter,1
2079198,2170846,1,66,135.0,6.0,Dotted Half,1
2096094,2107358,1,71,136.075,1.0,Eighth,1
2107358,2123742,1,69,137.075,1.0,Eighth,1
2123230,2170846,1,47,138.0,3.0,Dotted Quarter,1
2123742,2141662,1,68,138.075,1.0,Eighth,1
2141662,2154974,1,69,139.075,1.0,Eighth,1
2154974,2187230,1,71,140.075,2.0,Quarter,1
2170846,2216414,1,65,141.0,3.0,Dotted Quarter,1
2170846,2216414,1,49,141.0,3.0,Dotted Quarter,1
2187230,2201054,1,69,142.075,1.0,Eighth,1
2201054,2216926,1,68,143.075,1.0,Eighth,1
2216414,2235358,1,42,144.0,1.0,Eighth,1
2216414,2294750,1,66,144.0,5.0,Half,1
2216926,2278878,1,69,144.075,4.0,Half,1
2235358,2250206,1,45,145.0,1.0,Eighth,1
2250206,2265054,1,49,146.0,1.0,Eighth,1
2265054,2277854,1,54,147.0,1.0,Eighth,1
2277854,2294750,1,52,148.0,1.0,Eighth,1
2278878,2295262,1,71,148.075,1.0,Eighth,1
2294750,2308574,1,64,149.0,1.0,Eighth,1
2294750,2308574,1,54,149.0,1.0,Eighth,1
2295262,2309086,1,68,149.075,1.0,Eighth,1
2308574,2323934,1,47,150.0,1.0,Eighth,1
2308574,2354654,1,63,150.0,3.0,Dotted Quarter,1
2309086,2369502,1,69,150.075,4.0,Half,1
2323934,2337246,1,51,151.0,1.0,Eighth,1
2337246,2354654,1,54,152.0,1.0,Eighth,1
2354654,2368478,1,59,153.0,1.0,Eighth,1
2368478,2381790,1,57,154.0,1.0,Eighth,1
2369502,2374622,1,71,154.075,0.5,Sixteenth,1
2374622,2384350,1,69,154.575,0.5,Sixteenth,1
2381790,2399198,1,59,155.0,1.0,Eighth,1
2384350,2389470,1,68,155.075,0.5,Sixteenth,1
2389470,2399710,1,66,155.575,0.5,Sixteenth,1
2399198,2414046,1,52,156.0,1.0,Eighth,1
2399710,2409438,1,68,156.075,0.5,Sixteenth,1
2409438,2414558,1,66,156.575,0.5,Sixteenth,1
2414046,2425310,1,56,157.0,1.0,Eighth,1
2414558,2419678,1,64,157.075,0.5,Sixteenth,1
2419678,2425822,1,66,157.575,0.5,Sixteenth,1
2425310,2442206,1,59,158.0,1.0,Eighth,1
2425822,2432990,1,68,158.075,0.5,Sixteenth,1
2432990,2442718,1,69,158.575,0.5,Sixteenth,1
2442206,2453470,1,64,159.0,1.0,Eighth,1
2442718,2449374,1,71,159.075,0.5,Sixteenth,1
2449374,2453982,1,69,159.575,0.5,Sixteenth,1
2453470,2467294,1,62,160.0,1.0,Eighth,1
2453982,2459102,1,68,160.075,0.5,Sixteenth,1
2459102,2468318,1,69,160.575,0.5,Sixteenth,1
2467294,2482142,1,61,161.0,1.0,Eighth,1
2468318,2472926,1,71,161.075,0.5,Sixteenth,1
2472926,2483678,1,73,161.575,0.5,Sixteenth,1
2482142,2510302,1,59,162.0,2.0,Quarter,1
2483678,2491358,1,74,162.075,0.5,Sixteenth,1
2491358,2499038,1,73,162.575,0.5,Sixteenth,1
2499038,2504670,1,71,163.075,0.5,Sixteenth,1
2504670,2510814,1,69,163.575,0.5,Sixteenth,1
2510302,2527198,1,57,164.0,1.0,Eighth,1
2510814,2518494,1,68,164.075,0.5,Sixteenth,1
2518494,2527710,1,66,164.575,0.5,Sixteenth,1
2527198,2533854,1,56,165.0,0.5,Sixteenth,1
2527710,2542558,1,64,165.075,1.0,Eighth,1
2533854,2542046,1,62,165.5,0.5,Sixteenth,1
2542046,2547166,1,61,166.0,0.5,Sixteenth,1
2547166,2556894,1,59,166.5,0.5,Sixteenth,1
2556894,2563038,1,57,167.0,0.5,Sixteenth,1
2563038,2567646,1,56,167.5,0.5,Sixteenth,1
2567646,2888670,1,57,168.0,21.0,Unknown,1
2569182,2588126,1,69,168.075,1.0,Eighth,1
2588126,2604510,1,73,169.075,1.0,Eighth,1
2604510,2615774,1,76,170.075,1.0,Eighth,1
2615262,2659294,1,61,171.0,3.0,Dotted Quarter,1
2615774,2629086,1,81,171.075,1.0,Eighth,1
2629086,2647518,1,80,172.075,1.0,Eighth,1
2647518,2659806,1,81,173.075,1.0,Eighth,1
2659294,2725854,1,62,174.0,4.0,Half,1
2659806,2662878,1,78,174.075,0.275,Thirty Second,1
2662366,2666974,1,80,174.325,0.25,Thirty Second,1
2666974,2678750,1,78,174.575,0.5,Sixteenth,1
2678750,2687966,1,76,175.075,1.0,Eighth,1
2687966,2715614,1,78,176.075,1.0,Eighth,1
2715614,2751966,1,81,177.075,3.0,Dotted Quarter,1
2725854,2735070,1,61,178.0,1.0,Eighth,1
2735070,2751454,1,59,179.0,1.0,Eighth,1
2751454,2812382,1,61,180.0,4.0,Half,1
2751966,2755038,1,76,180.075,0.275,Thirty Second,1
2754526,2760670,1,78,180.325,0.275,Thirty Second,1
2760670,2766814,1,76,180.575,0.5,Sixteenth,1
2766814,2780126,1,74,181.075,1.0,Eighth,1
2780126,2802654,1,76,182.075,1.0,Eighth,1
2802654,2850782,1,81,183.075,3.0,Dotted Quarter,1
2812382,2825182,1,62,184.0,1.0,Eighth,1
2825182,2845150,1,61,185.0,1.0,Eighth,1
2845150,2938334,1,59,186.0,6.0,Dotted Half,1
2850782,2860510,1,74,186.075,1.0,Eighth,1
2860510,2873822,1,76,187.075,1.0,Eighth,1
2873822,2889694,1,78,188.075,1.0,Eighth,1
2888670,2938334,1,56,189.0,3.0,Dotted Quarter,1
2889694,2904542,1,76,189.075,1.0,Eighth,1
2904542,2919902,1,78,190.075,1.0,Eighth,1
2919902,2938846,1,74,191.075,1.0,Eighth,1
2938334,2952670,1,45,192.0,1.0,Eighth,1
2938846,2953694,1,73,192.075,1.0,Eighth,1
2952670,2967006,1,49,193.0,1.0,Eighth,1
2953694,2967518,1,69,193.075,1.0,Eighth,1
2967006,2981854,1,52,194.0,1.0,Eighth,1
2967518,2982366,1,71,194.075,1.0,Eighth,1
2981854,2997214,1,57,195.0,1.0,Eighth,1
2982366,3043293,1,73,195.075,4.0,Half,1
2997214,3009501,1,56,196.0,1.0,Eighth,1
3009501,3026397,1,57,197.0,1.0,Eighth,1
3026397,3118558,1,51,198.0,6.0,Dotted Half,1
3043293,3056606,1,71,199.075,1.0,Eighth,1
3056094,3071453,1,54,200.0,1.0,Eighth,1
3056606,3071966,1,69,200.075,1.0,Eighth,1
3071453,3118558,1,59,201.0,3.0,Dotted Quarter,1
3071966,3086302,1,68,201.075,1.0,Eighth,1
3086302,3107294,1,69,202.075,1.0,Eighth,1
3107294,3120606,1,66,203.075,1.0,Eighth,1
3118558,3134942,1,40,204.0,1.0,Eighth,1
3120606,3135966,1,68,204.075,1.0,Eighth,1
3134942,3152350,1,44,205.0,1.0,Eighth,1
3135966,3152862,1,64,205.075,1.0,Eighth,1
3152350,3162590,1,47,206.0,1.0,Eighth,1
3152862,3163102,1,66,206.075,1.0,Eighth,1
3162590,3177437,1,52,207.0,1.0,Eighth,1
3163102,3227614,1,68,207.075,4.0,Half,1
3177437,3193310,1,51,208.0,1.0,Eighth,1
3193310,3210205,1,52,209.0,1.0,Eighth,1
3210205,3306974,1,45,210.0,6.0,Dotted Half,1
3227614,3239902,1,69,211.075,1.0,Eighth,1
3238878,3255261,1,52,212.0,1.0,Eighth,1
3239902,3257310,1,71,212.075,1.0,Eighth,1
3255261,3350494,1,57,213.0,6.0,Dotted Half,1
3257310,3272157,1,73,213.075,1.0,Eighth,1
3272157,3290078,1,66,214.075,1.0,Eighth,1
3290078,3307486,1,69,215.075,1.0,Eighth,1
3306974,3561950,1,47,216.0,17.0,Unknown,1
3307486,3323870,1,59,216.075,1.0,Eighth,1
3323870,3336670,1,63,217.075,1.0,Eighth,1
3336670,3354078,1,66,218.075,1.0,Eighth,1
3350494,3459038,1,56,219.0,7.0,Dotted Half,1
3354078,3367901,1,71,219.075,1.0,Eighth,1
3367901,3381214,1,69,220.075,1.0,Eighth,1
3381214,3395550,1,71,221.075,1.0,Eighth,1
3395550,3409374,1,61,222.075,1.0,Eighth,1
3409374,3424734,1,64,223.075,1.0,Eighth,1
3424734,3440606,1,68,224.075,1.0,Eighth,1
3440606,3487198,1,69,225.075,3.0,Dotted Quarter,1
3459038,3468766,1,54,226.0,1.0,Eighth,1
3468766,3486686,1,52,227.0,1.0,Eighth,1
3486686,3622366,1,51,228.0,9.0,Whole,1
3487198,3501021,1,59,228.075,1.0,Eighth,1
3501021,3511774,1,63,229.075,1.0,Eighth,1
3511774,3534813,1,66,230.075,1.0,Eighth,1
3534813,3548638,1,69,231.075,1.0,Eighth,1
3548638,3562973,1,68,232.075,1.0,Eighth,1
3561950,3576798,1,42,233.0,1.0,Eighth,1
3562973,3578334,1,69,233.075,1.0,Eighth,1
3576798,3641821,1,43,234.0,4.0,Half,1
3578334,3594206,1,59,234.075,1.0,Eighth,1
3594206,3607518,1,63,235.075,1.0,Eighth,1
3607518,3622878,1,66,236.075,1.0,Eighth,1
3622366,3686366,1,52,237.0,4.0,Half,1
3622878,3689950,1,67,237.075,4.0,Half,1
3641821,3654622,1,45,238.0,1.0,Eighth,1
3654622,3668446,1,47,239.0,1.0,Eighth,1
3668446,3761630,1,48,240.0,6.0,Dotted Half,1
3686366,3699678,1,54,241.0,1.0,Eighth,1
3689950,3700190,1,69,241.075,1.0,Eighth,1
3699678,3714526,1,55,242.0,1.0,Eighth,1
3700190,3715037,1,67,242.075,1.0,Eighth,1
3714526,3822558,1,57,243.0,7.0,Dotted Half,1
3715037,3731422,1,66,243.075,1.0,Eighth,1
3731422,3744734,1,67,244.075,1.0,Eighth,1
3744734,3762654,1,64,245.075,1.0,Eighth,1
3761630,3822558,1,47,246.0,4.0,Half,1
3762654,3776990,1,63,246.075,1.0,Eighth,1
3776990,3791838,1,61,247.075,1.0,Eighth,1
3791838,3807198,1,59,248.075,1.0,Eighth,1
3807198,3823070,1,72,249.075,1.0,Eighth,1
3822558,3837406,1,56,250.0,1.0,Eighth,1
3822558,3837406,1,49,250.0,1.0,Eighth,1
3823070,3837917,1,71,250.075,1.0,Eighth,1
3837406,3853278,1,54,251.0,1.0,Eighth,1
3837406,3853278,1,51,251.0,1.0,Eighth,1
3837917,3853789,1,70,251.075,1.0,Eighth,1
3853278,3919326,1,52,252.0,4.0,Half,1
3853789,3873758,1,69,252.075,1.0,Eighth,1
3873758,3887581,1,68,253.075,1.0,Eighth,1
3883998,3900894,1,46,254.0,1.0,Eighth,1
3887581,3901918,1,67,254.075,1.0,Eighth,1
3900894,3956190,1,47,255.0,3.0,Dotted Quarter,1
3901918,3910109,1,66,255.075,0.5,Sixteenth,1
3910109,3919838,1,68,255.575,0.5,Sixteenth,1
3919326,3936734,1,51,256.0,1.0,Eighth,1
3919838,3937246,1,69,256.075,1.0,Eighth,1
3936734,3956190,1,57,257.0,1.0,Eighth,1
3937246,3956702,1,63,257.075,1.0,Eighth,1
3956190,3975646,1,56,258.0,1.0,Eighth,1
3956190,4055517,1,49,258.0,6.0,Dotted Half,1
3956702,4237790,1,64,258.075,17.0,Unknown,1
3975646,3990494,1,52,259.0,1.0,Eighth,1
3990494,4005342,1,56,260.0,1.0,Eighth,1
4005342,4023262,1,57,261.0,1.0,Eighth,1
4023262,4037086,1,56,262.0,1.0,Eighth,1
4037086,4055517,1,57,263.0,1.0,Eighth,1
4055517,4148190,1,44,264.0,6.0,Dotted Half,1
4066781,4083677,1,56,265.0,1.0,Eighth,1
4083677,4100573,1,59,266.0,1.0,Eighth,1
4100573,4116445,1,62,267.0,1.0,Eighth,1
4116445,4134365,1,61,268.0,1.0,Eighth,1
4134365,4148190,1,62,269.0,1.0,Eighth,1
4148190,4273118,1,45,270.0,6.0,Dotted Half,1
4148190,4236254,1,61,270.0,5.0,Half,1
4166110,4181982,1,49,271.0,1.0,Eighth,1
4181982,4201950,1,52,272.0,1.0,Eighth,1
4201950,4217310,1,57,273.0,1.0,Eighth,1
4217310,4236254,1,56,274.0,1.0,Eighth,1
4236254,4273118,1,60,275.0,1.0,Eighth,1
4236254,4273118,1,57,275.0,1.0,Eighth,1
4237790,4274142,1,63,275.075,1.0,Eighth,1
4273118,4500958,1,59,276.0,12.0,Unknown,1
4273118,4500958,1,56,276.0,12.0,Unknown,1
4273118,4500958,1,40,276.0,12.0,Unknown,1
4274142,4502494,1,64,276.075,12.0,Unknown,1
