start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group,Time Chunks
1432030,1535453,1,49,24.0,1.98958333333,Half,1,"[17, 18]"
1451997,1485277,1,61,24.3333333333,0.65625,Dotted Eighth,1,[17]
1471454,1499614,1,64,24.6666666667,0.65625,Dotted Eighth,1,[18]
1485790,1517534,1,56,25.0,0.65625,Dotted Eighth,1,[18]
1500126,1535453,1,61,25.3333333333,0.65625,Dotted Eighth,1,[18]
1518046,1555422,1,64,25.6666666667,0.65625,Dotted Eighth,1,[18]
1535965,1641438,1,69,26.0,1.98958333333,Half,1,"[18, 19]"
1535965,1641438,1,42,26.0,1.98958333333,Half,1,"[18, 19]"
1535965,1641438,1,30,26.0,1.98958333333,Half,1,"[18, 19]"
1535965,1571806,1,57,26.0,0.65625,Dotted Eighth,1,[18]
1555934,1586141,1,61,26.3333333333,0.65625,Dotted Eighth,1,[19]
1572318,1603037,1,66,26.6666666667,0.65625,Dotted Eighth,1,[19]
1586654,1624542,1,57,27.0,0.65625,Dotted Eighth,1,[19]
1603550,1641438,1,61,27.3333333333,0.65625,Dotted Eighth,1,[19]
1625053,1641438,1,66,27.6666666667,0.322916666667,Triplet,1,[19]
1641949,1675741,1,56,28.0,0.65625,Dotted Eighth,1,[20]
1641949,1739230,1,35,28.0,1.98958333333,Half,1,"[20, 21]"
1641949,1739230,1,47,28.0,1.98958333333,Half,1,"[20, 21]"
1641949,1739230,1,68,28.0,1.98958333333,Half,1,"[20, 21]"
1657310,1694174,1,59,28.3333333333,0.65625,Dotted Eighth,1,[20]
1676254,1709021,1,64,28.6666666667,0.65625,Dotted Eighth,1,[20]
1694686,1722846,1,56,29.0,0.65625,Dotted Eighth,1,[20]
1709534,1739230,1,59,29.3333333333,0.65625,Dotted Eighth,1,[20]
1723358,1753565,1,64,29.6666666667,0.65625,Dotted Eighth,1,[20]
1739742,1775070,1,57,30.0,0.65625,Dotted Eighth,1,[21]
1739742,1852894,1,47,30.0,1.98958333333,Half,1,"[21, 22]"
1739742,1852894,1,35,30.0,1.98958333333,Half,1,"[21, 22]"
1739742,1792478,1,66,30.0,0.989583333333,Quarter,1,[21]
1754077,1792478,1,59,30.3333333333,0.65625,Dotted Eighth,1,[21]
1775582,1810910,1,63,30.6666666667,0.65625,Dotted Eighth,1,[21]
1792989,1852894,1,71,31.0,0.989583333333,Quarter,1,[21]
1792989,1828318,1,57,31.0,0.65625,Dotted Eighth,1,[21]
1811422,1852894,1,59,31.3333333333,0.65625,Dotted Eighth,1,[22]
1829342,1852894,1,63,31.6666666667,0.322916666667,Triplet,1,[22]
1853406,1888734,1,56,32.0,0.65625,Dotted Eighth,1,[22]
1853406,2044381,1,40,32.0,3.98958333333,Whole,1,"[22, 23, 24]"
1853406,2044381,1,52,32.0,3.98958333333,Whole,1,"[22, 23, 24]"
1870814,1903070,1,59,32.3333333333,0.65625,Dotted Eighth,1,[22]
1889246,1903070,1,64,32.6666666667,0.322916666667,Triplet,1,[22]
1903582,1932765,1,56,33.0,0.65625,Dotted Eighth,1,[23]
1918942,1947102,1,59,33.3333333333,0.65625,Dotted Eighth,1,[23]
1933278,1961438,1,64,33.6666666667,0.65625,Dotted Eighth,1,[23]
1947614,1975774,1,56,34.0,0.65625,Dotted Eighth,1,[23]
1961438,1994205,1,59,34.3333333333,0.65625,Dotted Eighth,1,[23]
1975774,2009054,1,64,34.6666666667,0.65625,Dotted Eighth,1,[23]
1994717,2026462,1,56,35.0,0.65625,Dotted Eighth,1,[24]
2009566,2044381,1,59,35.3333333333,0.65625,Dotted Eighth,1,[24]
2026974,2044381,1,64,35.6666666667,0.322916666667,Triplet,1,[24]
2044893,2081758,1,55,36.0,0.65625,Dotted Eighth,1,[24]
2044893,2259422,1,52,36.0,3.98958333333,Whole,1,"[24, 25, 26]"
2044893,2259422,1,40,36.0,3.98958333333,Whole,1,"[24, 25, 26]"
2063838,2099678,1,59,36.3333333333,0.65625,Dotted Eighth,1,[24]
2082270,2114014,1,64,36.6666666667,0.65625,Dotted Eighth,1,[25]
2100190,2129886,1,55,37.0,0.65625,Dotted Eighth,1,[25]
2114526,2145246,1,59,37.3333333333,0.65625,Dotted Eighth,1,[25]
2130398,2161630,1,64,37.6666666667,0.65625,Dotted Eighth,1,[25]
2145758,2180574,1,55,38.0,0.65625,Dotted Eighth,1,[25]
2162142,2197470,1,59,38.3333333333,0.65625,Dotted Eighth,1,[26]
2181086,2216414,1,64,38.6666666667,0.65625,Dotted Eighth,1,[26]
2197982,2242014,1,67,39.0,0.739583333333,Dotted Eighth,1,[26]
2197982,2235870,1,55,39.0,0.65625,Dotted Eighth,1,[26]
2216926,2259422,1,59,39.3333333333,0.65625,Dotted Eighth,1,[26]
2236382,2259422,1,64,39.6666666667,0.322916666667,Triplet,1,[26]
2242526,2259422,1,67,39.75,0.239583333333,Sixteenth,1,[27]
2259934,2292702,1,55,40.0,0.65625,Dotted Eighth,1,[27]
2259934,2399710,1,67,40.0,2.98958333333,Dotted Half,1,"[27, 28]"
2259934,2455006,1,38,40.0,3.98958333333,Whole,1,"[27, 28, 29]"
2259934,2455006,1,50,40.0,3.98958333333,Whole,1,"[27, 28, 29]"
2279390,2306014,1,59,40.3333333333,0.65625,Dotted Eighth,1,[27]
2292702,2321886,1,65,40.6666666667,0.65625,Dotted Eighth,1,[27]
2306526,2335198,1,55,41.0,0.65625,Dotted Eighth,1,[27]
2321886,2351582,1,59,41.3333333333,0.65625,Dotted Eighth,1,[27]
2335710,2368478,1,65,41.6666666667,0.65625,Dotted Eighth,1,[28]
2352094,2383326,1,55,42.0,0.65625,Dotted Eighth,1,[28]
2368990,2399710,1,59,42.3333333333,0.65625,Dotted Eighth,1,[28]
2383838,2416606,1,65,42.6666666667,0.65625,Dotted Eighth,1,[28]
2400222,2434526,1,55,43.0,0.65625,Dotted Eighth,1,[28]
2400222,2438622,1,67,43.0,0.739583333333,Dotted Eighth,1,[28]
2417118,2455006,1,59,43.3333333333,0.65625,Dotted Eighth,1,[29]
2435038,2455006,1,65,43.6666666667,0.322916666667,Triplet,1,[29]
2439134,2455006,1,67,43.75,0.239583333333,Sixteenth,1,[29]
2456030,2490334,1,55,44.0,0.65625,Dotted Eighth,1,[29]
2456030,2505182,1,36,44.0,0.989583333333,Quarter,1,[29]
2456030,2505182,1,48,44.0,0.989583333333,Quarter,1,[29]
2456030,2600414,1,67,44.0,2.98958333333,Dotted Half,1,"[29, 30]"
2474462,2505182,1,60,44.3333333333,0.65625,Dotted Eighth,1,[29]
2490846,2520542,1,64,44.6666666667,0.65625,Dotted Eighth,1,[29]
2505182,2553822,1,47,45.0,0.989583333333,Quarter,1,[30]
2505182,2553822,1,35,45.0,0.989583333333,Quarter,1,[30]
2505182,2536926,1,55,45.0,0.65625,Dotted Eighth,1,[30]
2521054,2553822,1,59,45.3333333333,0.65625,Dotted Eighth,1,[30]
2537438,2568158,1,64,45.6666666667,0.65625,Dotted Eighth,1,[30]
2554334,2652126,1,46,46.0,1.98958333333,Half,1,"[30, 31]"
2554334,2588638,1,55,46.0,0.65625,Dotted Eighth,1,[30]
2554334,2652126,1,34,46.0,1.98958333333,Half,1,"[30, 31]"
2568670,2600414,1,61,46.3333333333,0.65625,Dotted Eighth,1,[30]
2588638,2616798,1,64,46.6666666667,0.65625,Dotted Eighth,1,[31]
2600926,2652126,1,66,47.0,0.989583333333,Quarter,1,[31]
2600926,2633182,1,54,47.0,0.65625,Dotted Eighth,1,[31]
2617310,2652126,1,61,47.3333333333,0.65625,Dotted Eighth,1,[31]
2633694,2652126,1,64,47.6666666667,0.322916666667,Triplet,1,[31]
2652638,2750942,1,35,48.0,1.98958333333,Half,1,"[31, 32]"
2652638,2685406,1,54,48.0,0.65625,Dotted Eighth,1,[31]
2652638,2750942,1,47,48.0,1.98958333333,Half,1,"[31, 32]"
2652638,2750942,1,66,48.0,1.98958333333,Half,1,"[31, 32]"
2669534,2701278,1,59,48.3333333333,0.65625,Dotted Eighth,1,[31]
2685918,2717662,1,62,48.6666666667,0.65625,Dotted Eighth,1,[32]
2701790,2733022,1,54,49.0,0.65625,Dotted Eighth,1,[32]
2718174,2750942,1,59,49.3333333333,0.65625,Dotted Eighth,1,[32]
2733534,2776030,1,62,49.6666666667,0.65625,Dotted Eighth,1,[32]
2751454,2807262,1,67,50.0,0.989583333333,Quarter,1,[32]
2751454,2807262,1,40,50.0,0.989583333333,Quarter,1,[32]
2751454,2790366,1,55,50.0,0.65625,Dotted Eighth,1,[32]
2776542,2807262,1,59,50.3333333333,0.65625,Dotted Eighth,1,[33]
2790878,2823646,1,61,50.6666666667,0.65625,Dotted Eighth,1,[33]
2807774,2842590,1,52,51.0,0.65625,Dotted Eighth,1,[33]
2807774,2857950,1,64,51.0,0.989583333333,Quarter,1,[33]
2807774,2857950,1,43,51.0,0.989583333333,Quarter,1,[33]
2824158,2857950,1,59,51.3333333333,0.65625,Dotted Eighth,1,[33]
2843102,2857950,1,61,51.6666666667,0.322916666667,Triplet,1,[33]
2857950,2894814,1,54,52.0,0.65625,Dotted Eighth,1,[34]
2857950,2963934,1,42,52.0,1.98958333333,Half,1,"[34, 35]"
2857950,2963934,1,66,52.0,1.98958333333,Half,1,"[34, 35]"
2876894,2912222,1,59,52.3333333333,0.65625,Dotted Eighth,1,[34]
2895326,2929118,1,62,52.6666666667,0.65625,Dotted Eighth,1,[34]
2912734,2943966,1,54,53.0,0.65625,Dotted Eighth,1,[34]
2929630,2963934,1,59,53.3333333333,0.65625,Dotted Eighth,1,[34]
2944478,2983902,1,62,53.6666666667,0.65625,Dotted Eighth,1,[35]
2964445,3069918,1,66,54.0,1.98958333333,Half,1,"[35, 36]"
2964445,3069918,1,42,54.0,1.98958333333,Half,1,"[35, 36]"
2964445,3069918,1,30,54.0,1.98958333333,Half,1,"[35, 36]"
2964445,2997726,1,54,54.0,0.65625,Dotted Eighth,1,[35]
2984414,3013598,1,58,54.3333333333,0.65625,Dotted Eighth,1,[35]
2998237,3031518,1,61,54.6666666667,0.65625,Dotted Eighth,1,[35]
3014110,3048414,1,54,55.0,0.65625,Dotted Eighth,1,[35]
3032029,3069918,1,58,55.3333333333,0.65625,Dotted Eighth,1,[36]
3048925,3069918,1,61,55.6666666667,0.322916666667,Triplet,1,[36]
3070429,3323870,1,47,56.0,4.98958333333,Unknown,1,"[36, 37, 38]"
3070429,3323870,1,35,56.0,4.98958333333,Unknown,1,"[36, 37, 38]"
3070429,3109853,1,59,56.0,0.65625,Dotted Eighth,1,[36]
3091934,3125214,1,62,56.3333333333,0.65625,Dotted Eighth,1,[36]
3110366,3141086,1,66,56.6666666667,0.65625,Dotted Eighth,1,[37]
3125726,3157982,1,59,57.0,0.65625,Dotted Eighth,1,[37]
3141598,3172830,1,62,57.3333333333,0.65625,Dotted Eighth,1,[37]
3158494,3188190,1,66,57.6666666667,0.65625,Dotted Eighth,1,[37]
3173342,3204062,1,59,58.0,0.65625,Dotted Eighth,1,[37]
3188701,3221982,1,63,58.3333333333,0.65625,Dotted Eighth,1,[37]
3204573,3239389,1,66,58.6666666667,0.65625,Dotted Eighth,1,[38]
3222493,3272157,1,71,59.0,0.989583333333,Quarter,1,[38]
3222493,3257310,1,59,59.0,0.65625,Dotted Eighth,1,[38]
3239902,3272157,1,63,59.3333333333,0.65625,Dotted Eighth,1,[38]
3257822,3272157,1,66,59.6666666667,0.322916666667,Triplet,1,[38]
3272670,3421150,1,72,60.0,2.98958333333,Dotted Half,1,"[38, 39]"
3272670,3309022,1,59,60.0,0.65625,Dotted Eighth,1,[38]
3292638,3323870,1,64,60.3333333333,0.65625,Dotted Eighth,1,[39]
3309534,3340766,1,67,60.6666666667,0.65625,Dotted Eighth,1,[39]
3324382,3356126,1,59,61.0,0.65625,Dotted Eighth,1,[39]
3324382,3371998,1,40,61.0,0.989583333333,Quarter,1,[39]
3324382,3371998,1,52,61.0,0.989583333333,Quarter,1,[39]
3341790,3371998,1,64,61.3333333333,0.65625,Dotted Eighth,1,[39]
3356637,3387870,1,67,61.6666666667,0.65625,Dotted Eighth,1,[39]
3372509,3405790,1,59,62.0,0.65625,Dotted Eighth,1,[40]
3372509,3421150,1,55,62.0,0.989583333333,Quarter,1,[40]
3372509,3421150,1,43,62.0,0.989583333333,Quarter,1,[40]
3387870,3421150,1,64,62.3333333333,0.65625,Dotted Eighth,1,[40]
3406301,3438558,1,67,62.6666666667,0.65625,Dotted Eighth,1,[40]
3421662,3475934,1,40,63.0,0.989583333333,Quarter,1,[40]
3421662,3475934,1,52,63.0,0.989583333333,Quarter,1,[40]
3421662,3475934,1,70,63.0,0.989583333333,Quarter,1,[40]
3421662,3456478,1,59,63.0,0.65625,Dotted Eighth,1,[40]
3439070,3475934,1,64,63.3333333333,0.65625,Dotted Eighth,1,[40]
3456989,3475934,1,67,63.6666666667,0.322916666667,Triplet,1,[41]
3476446,3625950,1,71,64.0,2.98958333333,Dotted Half,1,"[41, 42]"
3476446,3728862,1,47,64.0,4.98958333333,Unknown,1,"[41, 42, 43]"
3476446,3728862,1,35,64.0,4.98958333333,Unknown,1,"[41, 42, 43]"
3476446,3514334,1,59,64.0,0.65625,Dotted Eighth,1,[41]
3496926,3529181,1,63,64.3333333333,0.65625,Dotted Eighth,1,[41]
3514846,3545054,1,66,64.6666666667,0.65625,Dotted Eighth,1,[41]
3529694,3560926,1,59,65.0,0.65625,Dotted Eighth,1,[41]
3545054,3574750,1,63,65.3333333333,0.65625,Dotted Eighth,1,[42]
3561438,3592158,1,66,65.6666666667,0.65625,Dotted Eighth,1,[42]
3575262,3610078,1,59,66.0,0.65625,Dotted Eighth,1,[42]
3592670,3625950,1,63,66.3333333333,0.65625,Dotted Eighth,1,[42]
3611102,3642334,1,66,66.6666666667,0.65625,Dotted Eighth,1,[42]
3626462,3662302,1,59,67.0,0.65625,Dotted Eighth,1,[43]
3626462,3679198,1,71,67.0,0.989583333333,Quarter,1,[43]
3642846,3679198,1,63,67.3333333333,0.65625,Dotted Eighth,1,[43]
3662814,3679198,1,66,67.6666666667,0.322916666667,Triplet,1,[43]
3679710,3827678,1,72,68.0,2.98958333333,Dotted Half,1,"[43, 44]"
3679710,3711966,1,59,68.0,0.65625,Dotted Eighth,1,[43]
3698141,3728862,1,64,68.3333333333,0.65625,Dotted Eighth,1,[43]
3712478,3744734,1,67,68.6666666667,0.65625,Dotted Eighth,1,[44]
3729374,3776990,1,52,69.0,0.989583333333,Quarter,1,[44]
3729374,3776990,1,40,69.0,0.989583333333,Quarter,1,[44]
3729374,3761630,1,59,69.0,0.65625,Dotted Eighth,1,[44]
3745246,3776990,1,64,69.3333333333,0.65625,Dotted Eighth,1,[44]
3762142,3793886,1,67,69.6666666667,0.65625,Dotted Eighth,1,[44]
3777502,3827678,1,55,70.0,0.989583333333,Quarter,1,[44]
3777502,3811806,1,59,70.0,0.65625,Dotted Eighth,1,[44]
3777502,3827678,1,43,70.0,0.989583333333,Quarter,1,[44]
3794398,3827678,1,64,70.3333333333,0.65625,Dotted Eighth,1,[45]
3812318,3842525,1,67,70.6666666667,0.65625,Dotted Eighth,1,[45]
3828190,3882462,1,70,71.0,0.989583333333,Quarter,1,[45]
3828190,3861470,1,59,71.0,0.65625,Dotted Eighth,1,[45]
3828190,3882462,1,40,71.0,0.989583333333,Quarter,1,[45]
3828190,3882462,1,52,71.0,0.989583333333,Quarter,1,[45]
3843038,3882462,1,64,71.3333333333,0.65625,Dotted Eighth,1,[45]
3862494,3882462,1,67,71.6666666667,0.322916666667,Triplet,1,[45]
3882974,3985886,1,35,72.0,1.98958333333,Half,1,"[46, 47]"
3882974,3985886,1,71,72.0,1.98958333333,Half,1,"[46, 47]"
3882974,3921373,1,59,72.0,0.65625,Dotted Eighth,1,[46]
3882974,3985886,1,47,72.0,1.98958333333,Half,1,"[46, 47]"
3902430,3937758,1,63,72.3333333333,0.65625,Dotted Eighth,1,[46]
3921886,3953630,1,66,72.6666666667,0.65625,Dotted Eighth,1,[46]
3938269,3971550,1,59,73.0,0.65625,Dotted Eighth,1,[46]
3954142,3985886,1,63,73.3333333333,0.65625,Dotted Eighth,1,[46]
3972061,4010974,1,66,73.6666666667,0.65625,Dotted Eighth,1,[47]
3986398,4098014,1,71,74.0,1.98958333333,Half,1,"[47, 48]"
3986398,4098014,1,32,74.0,1.98958333333,Half,1,"[47, 48]"
3986398,4029406,1,59,74.0,0.65625,Dotted Eighth,1,[47]
3986398,4098014,1,44,74.0,1.98958333333,Half,1,"[47, 48]"
4011485,4045278,1,62,74.3333333333,0.65625,Dotted Eighth,1,[47]
4030430,4061662,1,65,74.6666666667,0.65625,Dotted Eighth,1,[47]
4045278,4080094,1,59,75.0,0.65625,Dotted Eighth,1,[47]
4062174,4098014,1,62,75.3333333333,0.65625,Dotted Eighth,1,[48]
4080606,4098014,1,65,75.6666666667,0.322916666667,Triplet,1,[48]
4098526,4195294,1,71,76.0,1.98958333333,Half,1,"[48, 49]"
4098526,4195294,1,41,76.0,1.98958333333,Half,1,"[48, 49]"
4098526,4195294,1,29,76.0,1.98958333333,Half,1,"[48, 49]"
4098526,4133341,1,59,76.0,0.65625,Dotted Eighth,1,[48]
4116958,4146142,1,61,76.3333333333,0.65625,Dotted Eighth,1,[48]
4133854,4163550,1,68,76.6666666667,0.65625,Dotted Eighth,1,[48]
4146654,4178910,1,59,77.0,0.65625,Dotted Eighth,1,[49]
4164062,4195294,1,61,77.3333333333,0.65625,Dotted Eighth,1,[49]
4178910,4214750,1,68,77.6666666667,0.65625,Dotted Eighth,1,[49]
4195806,4302302,1,42,78.0,1.98958333333,Half,1,"[49, 50]"
4195806,4302302,1,30,78.0,1.98958333333,Half,1,"[49, 50]"
4195806,4233694,1,57,78.0,0.65625,Dotted Eighth,1,[49]
4195806,4302302,1,69,78.0,1.98958333333,Half,1,"[49, 50]"
4215262,4247518,1,61,78.3333333333,0.65625,Dotted Eighth,1,[49]
4234206,4264414,1,66,78.6666666667,0.65625,Dotted Eighth,1,[50]
4248542,4283870,1,57,79.0,0.65625,Dotted Eighth,1,[50]
4264926,4302302,1,61,79.3333333333,0.65625,Dotted Eighth,1,[50]
4284382,4302302,1,66,79.6666666667,0.322916666667,Triplet,1,[50]
4302814,4403678,1,47,80.0,1.98958333333,Half,1,"[50, 51]"
4302814,4403678,1,35,80.0,1.98958333333,Half,1,"[50, 51]"
4302814,4403678,1,67,80.0,1.98958333333,Half,1,"[50, 51]"
4302814,4336094,1,55,80.0,0.65625,Dotted Eighth,1,[50]
4319710,4355550,1,59,80.3333333333,0.65625,Dotted Eighth,1,[51]
4336606,4368350,1,62,80.6666666667,0.65625,Dotted Eighth,1,[51]
4356062,4384734,1,55,81.0,0.65625,Dotted Eighth,1,[51]
4368862,4403678,1,59,81.3333333333,0.65625,Dotted Eighth,1,[51]
4385758,4418014,1,62,81.6666666667,0.65625,Dotted Eighth,1,[51]
4404190,4513246,1,66,82.0,1.98958333333,Half,1,"[52, 53]"
4404190,4513246,1,48,82.0,1.98958333333,Half,1,"[52, 53]"
4404190,4513246,1,36,82.0,1.98958333333,Half,1,"[52, 53]"
4404190,4435422,1,54,82.0,0.65625,Dotted Eighth,1,[52]
4418526,4453854,1,57,82.3333333333,0.65625,Dotted Eighth,1,[52]
4435934,4470238,1,63,82.6666666667,0.65625,Dotted Eighth,1,[52]
4454366,4489694,1,54,83.0,0.65625,Dotted Eighth,1,[52]
4471262,4513246,1,57,83.3333333333,0.65625,Dotted Eighth,1,[52]
4491230,4513246,1,63,83.6666666667,0.322916666667,Triplet,1,[53]
4513758,4554206,1,49,84.0,0.65625,Dotted Eighth,1,[53]
4513758,4620766,1,37,84.0,1.98958333333,Half,1,"[53, 54]"
4513758,4620766,1,61,84.0,1.98958333333,Half,1,"[53, 54]"
4537310,4570590,1,54,84.3333333333,0.65625,Dotted Eighth,1,[53]
4554718,4587486,1,57,84.6666666667,0.65625,Dotted Eighth,1,[53]
4571102,4605918,1,49,85.0,0.65625,Dotted Eighth,1,[54]
4587998,4620766,1,54,85.3333333333,0.65625,Dotted Eighth,1,[54]
4605918,4640734,1,57,85.6666666667,0.65625,Dotted Eighth,1,[54]
4621278,4675038,1,61,86.0,0.989583333333,Quarter,1,[54]
4621278,4659166,1,49,86.0,0.65625,Dotted Eighth,1,[54]
4621278,4735966,1,37,86.0,1.98958333333,Half,1,"[54, 55]"
4641246,4675038,1,54,86.3333333333,0.65625,Dotted Eighth,1,[54]
