start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group
1716702,1751006,1,53,50.0125,1.0,Quarter,1
1716702,1734622,1,72,50.0125,0.5,Eighth,1
1725917,1734110,1,58,50.25,0.25,Sixteenth,1
1734110,1743326,1,56,50.5,0.25,Sixteenth,1
1734110,1750494,1,65,50.5,0.5,Eighth,1
1734622,1769438,1,77,50.5125,1.0,Quarter,1
1743326,1750494,1,55,50.75,0.25,Sixteenth,1
1750494,1769438,1,73,51.0,0.5,Eighth,1
1750494,1759709,1,53,51.0,0.25,Sixteenth,1
1751006,1786846,1,46,51.0125,1.0,Quarter,1
1759709,1769438,1,52,51.25,0.25,Sixteenth,1
1769438,1786334,1,70,51.5,0.5,Eighth,1
1769438,1777630,1,53,51.5,0.25,Sixteenth,1
1769438,1778142,1,79,51.5125,0.25,Sixteenth,1
1777630,1786334,1,55,51.75,0.25,Sixteenth,1
1778142,1786846,1,76,51.7625,0.25,Sixteenth,1
1786334,1793502,1,56,52.0,0.25,Sixteenth,1
1786334,1802206,1,72,52.0,0.5,Eighth,1
1786846,1820126,1,53,52.0125,1.0,Quarter,1
1786846,1794014,1,77,52.0125,0.25,Sixteenth,1
1793502,1802206,1,58,52.25,0.25,Sixteenth,1
1794014,1802718,1,76,52.2625,0.25,Sixteenth,1
1802206,1809885,1,74,52.5,0.25,Sixteenth,1
1802206,1809885,1,56,52.5,0.25,Sixteenth,1
1802718,1810398,1,77,52.5125,0.25,Sixteenth,1
1809885,1819614,1,76,52.75,0.25,Sixteenth,1
1809885,1819614,1,55,52.75,0.25,Sixteenth,1
1810398,1820126,1,79,52.7625,0.25,Sixteenth,1
1819614,1837533,1,77,53.0,0.5,Eighth,1
1819614,1837533,1,53,53.0,0.5,Eighth,1
1820126,1889758,1,80,53.0125,2.0,Half,1
1828318,1837533,1,41,53.2625,0.25,Sixteenth,1
1837533,1853406,1,72,53.5,0.5,Eighth,1
1837533,1846750,1,43,53.5125,0.25,Sixteenth,1
1846750,1853918,1,44,53.7625,0.25,Sixteenth,1
1853406,1872350,1,73,54.0,0.5,Eighth,1
1853918,1862110,1,46,54.0125,0.25,Sixteenth,1
1862110,1872862,1,44,54.2625,0.25,Sixteenth,1
1872350,1889758,1,70,54.5,0.5,Eighth,1
1872862,1880542,1,43,54.5125,0.25,Sixteenth,1
1880542,1889758,1,41,54.7625,0.25,Sixteenth,1
1889758,1906654,1,75,55.0,0.5,Eighth,1
1889758,1897950,1,39,55.0125,0.25,Sixteenth,1
1889758,1956830,1,79,55.0125,2.0,Half,1
1897950,1906654,1,41,55.2625,0.25,Sixteenth,1
1906654,1922013,1,70,55.5,0.5,Eighth,1
1906654,1914846,1,43,55.5125,0.25,Sixteenth,1
1914846,1922526,1,46,55.7625,0.25,Sixteenth,1
1922013,1940446,1,72,56.0,0.5,Eighth,1
1922526,1930718,1,44,56.0125,0.25,Sixteenth,1
1930718,1940958,1,43,56.2625,0.25,Sixteenth,1
1940446,1956318,1,68,56.5,0.5,Eighth,1
1940958,1946590,1,41,56.5125,0.25,Sixteenth,1
1946590,1956830,1,39,56.7625,0.25,Sixteenth,1
1956318,1976286,1,73,57.0,0.5,Eighth,1
1956830,2027486,1,77,57.0125,2.0,Half,1
1956830,1968094,1,37,57.0125,0.25,Sixteenth,1
1968094,1976798,1,39,57.2625,0.25,Sixteenth,1
1976286,1993182,1,68,57.5,0.5,Eighth,1
1976798,1982941,1,41,57.5125,0.25,Sixteenth,1
1982941,1993694,1,44,57.7625,0.25,Sixteenth,1
1993182,2001886,1,70,58.0,0.25,Sixteenth,1
1993694,2010078,1,43,58.0125,0.5,Eighth,1
2001886,2009566,1,72,58.25,0.25,Sixteenth,1
2009566,2017246,1,73,58.5,0.25,Sixteenth,1
2010078,2027486,1,46,58.5125,0.5,Eighth,1
2017246,2026974,1,72,58.75,0.25,Sixteenth,1
2026974,2035166,1,70,59.0,0.25,Sixteenth,1
2027486,2043870,1,48,59.0125,0.5,Eighth,1
2027486,2062302,1,76,59.0125,1.0,Quarter,1
2035166,2043358,1,68,59.25,0.25,Sixteenth,1
2043358,2051550,1,67,59.5,0.25,Sixteenth,1
2043870,2062302,1,36,59.5125,0.5,Eighth,1
2051550,2061789,1,70,59.75,0.25,Sixteenth,1
2061789,2095582,1,68,60.0,1.0,Quarter,1
2062302,2069470,1,41,60.0125,0.25,Sixteenth,1
2062302,2105310,1,77,60.0125,1.25,Tied Quarter-Sixteenth,1
2069470,2078686,1,48,60.2625,0.25,Sixteenth,1
2078686,2087390,1,50,60.5125,0.25,Sixteenth,1
2087390,2096094,1,52,60.7625,0.25,Sixteenth,1
2096094,2144734,1,53,61.0125,1.5,Dotted Quarter,1
2105310,2112478,1,75,61.2625,0.25,Sixteenth,1
2112478,2122206,1,73,61.5125,0.25,Sixteenth,1
2122206,2128862,1,72,61.7625,0.25,Sixteenth,1
2128862,2137054,1,70,62.0125,0.25,Sixteenth,1
2137054,2144734,1,68,62.2625,0.25,Sixteenth,1
2144734,2152414,1,67,62.5125,0.25,Sixteenth,1
2144734,2162654,1,58,62.5125,0.5,Eighth,1
2152414,2162654,1,68,62.7625,0.25,Sixteenth,1
2162654,2170334,1,70,63.0125,0.25,Sixteenth,1
2162654,2179550,1,52,63.0125,0.5,Eighth,1
2170334,2179550,1,73,63.2625,0.25,Sixteenth,1
2179550,2187742,1,72,63.5125,0.25,Sixteenth,1
2179550,2195934,1,60,63.5125,0.5,Eighth,1
2187742,2195934,1,70,63.7625,0.25,Sixteenth,1
2195934,2212830,1,51,64.0125,0.5,Eighth,1
2195934,2203614,1,69,64.0125,0.25,Sixteenth,1
2203614,2212830,1,72,64.2625,0.25,Sixteenth,1
2212830,2223070,1,73,64.5125,0.25,Sixteenth,1
2212830,2230238,1,57,64.5125,0.5,Eighth,1
2223070,2230238,1,75,64.7625,0.25,Sixteenth,1
2230238,2247134,1,58,65.0,0.5,Eighth,1
2230238,2239966,1,77,65.0125,0.25,Sixteenth,1
2230238,2264030,1,49,65.0125,1.0,Quarter,1
2239966,2247646,1,75,65.2625,0.25,Sixteenth,1
2247134,2263518,1,65,65.5,0.5,Eighth,1
2247646,2253790,1,73,65.5125,0.25,Sixteenth,1
2253790,2264030,1,72,65.7625,0.25,Sixteenth,1
2263518,2281438,1,61,66.0,0.5,Eighth,1
2264030,2299358,1,54,66.0125,1.0,Quarter,1
2264030,2274270,1,70,66.0125,0.25,Sixteenth,1
2274270,2281950,1,73,66.2625,0.25,Sixteenth,1
2281438,2298846,1,58,66.5,0.5,Eighth,1
2281950,2288606,1,78,66.5125,0.25,Sixteenth,1
2288606,2299358,1,77,66.7625,0.25,Sixteenth,1
2298846,2315230,1,66,67.0,0.5,Eighth,1
2299358,2308062,1,75,67.0125,0.25,Sixteenth,1
2308062,2315742,1,73,67.2625,0.25,Sixteenth,1
2315230,2333662,1,63,67.5,0.5,Eighth,1
2315742,2324446,1,72,67.5125,0.25,Sixteenth,1
2315742,2324446,1,54,67.5125,0.25,Sixteenth,1
2324446,2333662,1,70,67.7625,0.25,Sixteenth,1
2324446,2333662,1,53,67.7625,0.25,Sixteenth,1
2333662,2365406,1,65,68.0,1.0,Quarter,1
2333662,2340830,1,51,68.0125,0.25,Sixteenth,1
2333662,2365918,1,69,68.0125,1.0,Quarter,1
2340830,2350046,1,54,68.2625,0.25,Sixteenth,1
2350046,2357214,1,53,68.5125,0.25,Sixteenth,1
2357214,2365918,1,51,68.7625,0.25,Sixteenth,1
2365406,2384862,1,65,69.0,0.5,Eighth,1
2365406,2435038,1,58,69.0,2.0,Half,1
2365918,2376670,1,70,69.0125,0.25,Sixteenth,1
2365918,2376670,1,49,69.0125,0.25,Sixteenth,1
2376670,2385374,1,48,69.2625,0.25,Sixteenth,1
2376670,2385374,1,72,69.2625,0.25,Sixteenth,1
2384862,2400734,1,70,69.5,0.5,Eighth,1
2385374,2392542,1,46,69.5125,0.25,Sixteenth,1
2385374,2418654,1,73,69.5125,1.0,Quarter,1
2392542,2401246,1,49,69.7625,0.25,Sixteenth,1
2400734,2418142,1,66,70.0,0.5,Eighth,1
2401246,2410462,1,51,70.0125,0.25,Sixteenth,1
2410462,2418654,1,53,70.2625,0.25,Sixteenth,1
2418142,2435038,1,63,70.5,0.5,Eighth,1
2418654,2426846,1,72,70.5125,0.25,Sixteenth,1
2418654,2426846,1,54,70.5125,0.25,Sixteenth,1
2426846,2435038,1,73,70.7625,0.25,Sixteenth,1
2426846,2435038,1,51,70.7625,0.25,Sixteenth,1
2435038,2443742,1,57,71.0,0.25,Sixteenth,1
2435038,2452958,1,72,71.0,0.5,Eighth,1
2435038,2480094,1,75,71.0125,1.25,Tied Quarter-Sixteenth,1
2435038,2471390,1,53,71.0125,1.0,Quarter,1
2443742,2452958,1,58,71.25,0.25,Sixteenth,1
2452958,2470878,1,69,71.5,0.5,Eighth,1
2452958,2460638,1,60,71.5,0.25,Sixteenth,1
2460638,2470878,1,57,71.75,0.25,Sixteenth,1
2470878,2504670,1,70,72.0,1.0,Quarter,1
2470878,2487262,1,53,72.0,0.5,Eighth,1
2471390,2505182,1,46,72.0125,1.0,Quarter,1
2480094,2487774,1,72,72.2625,0.25,Sixteenth,1
2487262,2495966,1,58,72.5,0.25,Sixteenth,1
2487774,2495966,1,73,72.5125,0.25,Sixteenth,1
2495966,2504670,1,60,72.75,0.25,Sixteenth,1
2495966,2505182,1,77,72.7625,0.25,Sixteenth,1
2504670,2569694,1,61,73.0,2.0,Half,1
2505182,2522590,1,82,73.0125,0.5,Eighth,1
2512862,2522078,1,65,73.25,0.25,Sixteenth,1
2522078,2531294,1,66,73.5,0.25,Sixteenth,1
2522590,2538974,1,77,73.5125,0.5,Eighth,1
2531294,2538974,1,68,73.75,0.25,Sixteenth,1
2538974,2546142,1,70,74.0,0.25,Sixteenth,1
2538974,2554334,1,78,74.0125,0.5,Eighth,1
2546142,2553822,1,68,74.25,0.25,Sixteenth,1
2553822,2562014,1,66,74.5,0.25,Sixteenth,1
2554334,2569694,1,75,74.5125,0.5,Eighth,1
2562014,2569694,1,65,74.75,0.25,Sixteenth,1
2569694,2638814,1,60,75.0,2.0,Half,1
2569694,2576350,1,63,75.0,0.25,Sixteenth,1
2569694,2586078,1,80,75.0125,0.5,Eighth,1
2576350,2585566,1,65,75.25,0.25,Sixteenth,1
2585566,2596318,1,66,75.5,0.25,Sixteenth,1
2586078,2607582,1,75,75.5125,0.5,Eighth,1
2596318,2607070,1,70,75.75,0.25,Sixteenth,1
2607070,2615774,1,68,76.0,0.25,Sixteenth,1
2607582,2623966,1,77,76.0125,0.5,Eighth,1
2615774,2623454,1,66,76.25,0.25,Sixteenth,1
2623454,2631134,1,65,76.5,0.25,Sixteenth,1
2623966,2631134,1,73,76.5125,0.25,Sixteenth,1
2631134,2638814,1,63,76.75,0.25,Sixteenth,1
2631134,2638814,1,77,76.7625,0.25,Sixteenth,1
2638814,2707422,1,58,77.0,2.0,Half,1
2638814,2645470,1,61,77.0,0.25,Sixteenth,1
2638814,2656734,1,78,77.0125,0.5,Eighth,1
2645470,2656222,1,63,77.25,0.25,Sixteenth,1
2656222,2664414,1,65,77.5,0.25,Sixteenth,1
2656734,2674654,1,73,77.5125,0.5,Eighth,1
2664414,2674142,1,68,77.75,0.25,Sixteenth,1
2674142,2680798,1,66,78.0,0.25,Sixteenth,1
2674654,2690014,1,75,78.0125,0.5,Eighth,1
2680798,2689502,1,65,78.25,0.25,Sixteenth,1
2689502,2698206,1,63,78.5,0.25,Sixteenth,1
2690014,2707934,1,72,78.5125,0.5,Eighth,1
2698206,2707422,1,61,78.75,0.25,Sixteenth,1
2707422,2717150,1,60,79.0,0.25,Sixteenth,1
2707422,2743262,1,57,79.0,1.0,Quarter,1
2707934,2727390,1,77,79.0125,0.5,Eighth,1
2717150,2726878,1,61,79.25,0.25,Sixteenth,1
2726878,2734558,1,63,79.5,0.25,Sixteenth,1
2727390,2743774,1,72,79.5125,0.5,Eighth,1
2734558,2743262,1,66,79.75,0.25,Sixteenth,1
2743262,2776030,1,65,80.0,1.0,Quarter,1
